Time,Spot,Overall OI PCR,Overall Vol PCR,Max Pain
2026-06-19 07:23:59.033753,23865.0,22.68,440.88,23250
2026-06-19 07:23:59.402013,23865.0,17.29,299.78,23250
2026-06-19 07:23:59.771295,23865.0,21.39,395.29,23300
2026-06-19 07:24:00.221595,23865.0,22.64,448.92,23350
2026-06-19 07:24:00.611207,23865.0,21.5,399.78,23350
2026-06-19 07:24:00.964803,23865.0,14.39,238.65,23350
2026-06-19 07:24:01.336673,23865.0,16.92,298.0,23400
2026-06-19 07:24:01.690955,23865.0,17.91,335.19,23400
2026-06-19 07:24:02.102116,23865.0,17.48,305.18,23400
2026-06-19 07:24:02.516889,23865.0,22.67,402.36,23500
2026-06-19 07:24:02.948738,23865.0,17.05,106.4,23500
2026-06-19 07:24:03.285666,23865.0,16.65,99.92,23500
2026-06-19 07:24:03.696573,23865.0,17.45,109.48,23500
2026-06-19 07:24:04.102631,23865.0,19.51,132.4,23600
2026-06-19 07:24:04.467045,23865.0,15.33,82.99,23600
2026-06-19 07:24:04.869186,23865.0,14.85,73.11,23600
2026-06-19 07:24:05.264679,23865.0,15.63,80.54,23600
2026-06-19 07:24:05.631879,23865.0,17.5,97.23,23700
2026-06-19 07:24:06.016360,23865.0,14.64,45.26,23700
2026-06-19 07:24:06.501122,23865.0,15.46,50.15,23700
2026-06-19 07:24:06.918374,23865.0,14.14,38.3,23700
2026-06-19 07:24:07.320050,23865.0,9.66,14.48,23700
2026-06-19 07:24:07.767606,23865.0,10.77,17.47,23800
2026-06-19 07:24:08.125949,23865.0,11.42,19.37,23800
2026-06-19 07:24:08.584304,23865.0,9.41,12.89,23800
2026-06-19 07:24:08.983975,23865.0,5.27,5.15,23800
2026-06-19 07:24:09.391020,23865.0,5.93,6.47,23900
2026-06-19 07:24:09.793138,23865.0,3.69,3.4,23900
2026-06-19 07:24:10.259413,23865.0,3.98,4.05,23900
2026-06-19 07:24:10.669709,23865.0,4.47,4.89,23950
2026-06-19 07:24:11.031169,23865.0,2.38,2.57,23950
2026-06-19 07:24:11.428672,23865.0,2.05,2.2,23950
2026-06-19 07:24:11.814051,23865.0,2.09,2.28,23950
2026-06-19 07:24:12.220931,23865.0,2.16,2.38,23950
2026-06-19 07:24:12.864923,23865.0,1.79,2.03,23950
2026-06-19 07:24:13.339158,23865.0,1.81,2.05,23950
2026-06-19 07:24:13.716880,23865.0,1.67,1.92,23950
2026-06-19 07:24:14.375125,23865.0,1.69,1.95,23950
2026-06-19 07:24:14.746154,23865.0,1.48,1.75,23950
2026-06-19 07:24:15.193770,23865.0,1.41,1.68,23950
2026-06-19 07:24:15.657038,23865.0,1.41,1.69,23950
2026-06-19 07:24:16.155126,23865.0,1.3,1.58,23950
2026-06-19 07:24:16.605881,23865.0,1.31,1.59,23950
2026-06-19 07:24:17.022868,23865.0,1.31,1.59,23950
2026-06-19 07:24:17.561434,23865.0,1.26,1.54,23950
2026-06-19 07:24:18.086330,23865.0,1.18,1.48,23950
2026-06-19 07:24:18.505994,23865.0,1.18,1.48,23950
2026-06-19 07:24:18.997429,23865.0,1.18,1.48,23950
2026-06-19 07:24:19.445348,23865.0,1.16,1.45,23950
2026-06-19 07:24:19.842983,23865.0,1.05,1.38,23950
2026-06-19 07:24:20.231934,23865.0,1.06,1.38,23950
2026-06-19 07:24:20.659287,23865.0,1.06,1.38,23950
2026-06-19 07:24:21.079728,23865.0,1.03,1.37,23950
2026-06-19 07:24:21.569408,23865.0,1.0,1.34,23950
2026-06-19 07:24:22.005156,23865.0,1.0,1.34,23950
2026-06-19 07:24:22.437598,23865.0,0.98,1.32,23950
2026-06-19 07:24:22.906459,23865.0,0.98,1.32,23950
2026-06-19 07:24:23.496520,23865.0,0.98,1.32,23950
2026-06-19 07:24:23.972264,23865.0,0.93,1.29,23950
2026-06-19 07:24:24.415512,23865.0,0.93,1.29,23950
2026-06-19 07:24:24.863225,23865.0,0.92,1.28,23950
2026-06-19 07:24:25.407633,23865.0,0.87,1.25,23950
2026-06-19 07:24:25.842407,23865.0,0.87,1.25,23950
2026-06-19 07:24:26.245180,23865.0,0.87,1.23,23950
2026-06-19 07:24:26.736434,23865.0,0.87,1.23,23950
2026-06-19 08:13:44.162413,23986.0,0.0,0.0,23000
2026-06-19 08:13:44.532672,23986.0,20.44,363.03,23000
2026-06-19 08:13:44.979116,23986.0,19.74,348.74,23000
2026-06-19 08:13:45.301645,23986.0,21.56,405.15,23050
2026-06-19 08:13:45.679602,23986.0,27.14,592.2,23100
2026-06-19 08:13:45.991277,23986.0,22.43,437.54,23100
2026-06-19 08:13:46.330035,23986.0,24.84,497.87,23150
2026-06-19 08:13:46.735978,23986.0,22.74,486.75,23150
2026-06-19 08:13:47.333892,23986.0,13.18,311.23,23150
2026-06-19 08:13:47.743968,23986.0,18.1,428.29,23200
2026-06-19 08:13:48.565868,23986.0,19.79,486.0,23250
2026-06-19 08:13:49.519389,23986.0,18.49,431.02,23250
2026-06-19 08:13:49.899892,23986.0,13.96,284.13,23250
2026-06-19 08:13:50.258114,23986.0,18.09,388.4,23300
2026-06-19 08:13:50.992557,23986.0,19.38,447.9,23350
2026-06-19 08:13:51.418438,23986.0,18.42,393.14,23350
2026-06-19 08:13:52.157018,23986.0,12.18,231.48,23350
2026-06-19 08:13:53.252738,23986.0,14.69,293.48,23400
2026-06-19 08:13:53.631360,23986.0,15.71,333.54,23450
2026-06-19 08:13:54.017802,23986.0,15.29,294.98,23450
2026-06-19 08:13:54.436250,23986.0,20.72,394.15,23500
2026-06-19 08:13:54.842238,23986.0,15.43,95.2,23500
2026-06-19 08:13:55.338455,23986.0,15.06,89.24,23500
2026-06-19 08:13:55.895085,23986.0,15.82,98.34,23500
2026-06-19 08:13:56.258490,23986.0,17.96,120.23,23600
2026-06-19 08:13:57.009399,23986.0,13.99,76.45,23600
2026-06-19 08:13:57.412537,23986.0,13.5,67.44,23600
2026-06-19 08:13:57.845047,23986.0,14.26,74.75,23600
2026-06-19 08:13:58.365903,23986.0,16.0,90.95,23700
2026-06-19 08:13:58.803952,23986.0,13.25,43.06,23700
2026-06-19 08:13:59.162648,23986.0,13.97,48.11,23700
2026-06-19 08:13:59.561977,23986.0,12.71,36.63,23700
2026-06-19 08:14:00.958712,23986.0,8.32,13.88,23700
2026-06-19 08:14:01.352495,23986.0,9.29,16.97,23800
2026-06-19 08:14:01.762391,23986.0,9.81,18.96,23800
2026-06-19 08:14:02.380102,23986.0,8.05,12.58,23800
2026-06-19 08:14:02.758411,23986.0,4.2,4.96,23800
2026-06-19 08:14:03.236411,23986.0,4.77,6.33,23900
2026-06-19 08:14:04.294613,23986.0,2.95,3.39,23900
2026-06-19 08:14:04.742635,23986.0,3.16,4.03,23900
2026-06-19 08:14:06.908427,23986.0,3.53,4.82,23900
2026-06-19 08:14:11.774376,23986.0,1.94,2.61,23900
2026-06-19 08:14:12.151935,23986.0,1.69,2.25,23900
2026-06-19 08:14:12.794720,23986.0,1.73,2.33,23950
2026-06-19 08:14:13.247321,23986.0,1.78,2.42,23950
2026-06-19 08:14:15.835260,23986.0,1.48,2.07,23950
2026-06-19 08:14:16.223982,23986.0,1.5,2.09,23950
2026-06-19 08:14:16.743093,23986.0,1.38,1.96,23950
2026-06-19 08:14:17.293775,23986.0,1.41,1.99,23950
2026-06-19 08:14:17.664142,23986.0,1.24,1.79,23950
2026-06-19 08:14:18.068693,23986.0,1.18,1.72,23950
2026-06-19 08:14:18.463967,23986.0,1.18,1.73,23950
2026-06-19 08:14:18.854705,23986.0,1.09,1.62,23950
2026-06-19 08:14:19.307025,23986.0,1.1,1.63,23950
2026-06-19 08:14:19.812780,23986.0,1.1,1.63,23950
2026-06-19 08:14:20.262654,23986.0,1.05,1.58,23950
2026-06-19 08:14:20.670211,23986.0,0.99,1.52,23950
2026-06-19 08:14:21.083348,23986.0,1.0,1.52,23950
2026-06-19 08:14:21.454405,23986.0,1.0,1.52,23950
2026-06-19 08:14:21.860372,23986.0,0.98,1.49,23950
2026-06-19 08:14:22.224679,23986.0,0.9,1.42,23950
2026-06-19 08:14:22.687062,23986.0,0.9,1.42,23950
2026-06-19 08:14:23.097449,23986.0,0.9,1.42,23950
2026-06-19 08:14:23.555791,23986.0,0.88,1.41,23950
2026-06-19 08:14:23.966055,23986.0,0.85,1.38,23950
2026-06-19 08:14:24.391332,23986.0,0.85,1.38,23950
2026-06-19 08:14:24.800563,23986.0,0.83,1.36,23950
2026-06-19 08:14:25.198068,23986.0,0.83,1.36,23950
2026-06-19 08:14:25.680326,23986.0,0.84,1.36,23950
2026-06-19 08:14:26.201136,23986.0,0.8,1.33,23950
2026-06-19 08:14:26.585963,23986.0,0.8,1.33,23950
2026-06-19 08:14:26.993748,23986.0,0.78,1.31,23950
2026-06-19 08:14:27.429130,23986.0,0.74,1.28,23950
2026-06-19 08:14:27.814921,23986.0,0.74,1.28,23950
2026-06-19 08:14:28.204983,23986.0,0.73,1.27,23950
2026-06-19 08:14:28.634174,23986.0,0.73,1.27,23950
2026-06-19 08:14:29.089807,23986.0,0.71,1.24,23950
2026-06-19 08:14:29.514385,23986.0,0.71,1.24,23950
2026-06-19 08:14:30.007978,23986.0,0.7,1.23,23950
2026-06-19 08:14:30.537732,23986.0,0.7,1.23,23950
2026-06-19 08:14:30.983931,23986.0,0.65,1.19,23950
2026-06-19 08:14:31.569331,23986.0,0.65,1.19,23950
2026-06-19 08:22:39.205210,23879.0,0.0,0.0,22900
2026-06-19 08:22:39.544807,23879.0,59.98,3143.77,22900
2026-06-19 08:22:39.948533,23879.0,74.36,4066.61,22950
2026-06-19 08:22:40.256757,23879.0,67.03,1796.88,22950
2026-06-19 08:22:40.608972,23879.0,7.15,153.92,22950
2026-06-19 08:22:40.938590,23879.0,26.34,495.9,23000
2026-06-19 08:22:41.248284,23879.0,25.53,478.12,23000
2026-06-19 08:22:41.662274,23879.0,27.16,529.91,23050
2026-06-19 08:22:41.990678,23879.0,32.17,702.42,23100
2026-06-19 08:22:42.395999,23879.0,27.08,530.29,23100
2026-06-19 08:22:42.715984,23879.0,29.31,587.6,23150
2026-06-19 08:22:43.068771,23879.0,27.03,575.36,23150
2026-06-19 08:22:43.517322,23879.0,16.22,376.74,23150
2026-06-19 08:22:43.875650,23879.0,20.94,490.51,23200
2026-06-19 08:22:44.248099,23879.0,22.54,546.55,23250
2026-06-19 08:22:44.576026,23879.0,21.14,486.14,23250
2026-06-19 08:22:44.915266,23879.0,16.14,323.68,23250
2026-06-19 08:22:45.295567,23879.0,20.19,426.12,23300
2026-06-19 08:22:45.650511,23879.0,21.42,484.89,23350
2026-06-19 08:22:46.081503,23879.0,20.4,426.77,23350
2026-06-19 08:22:46.413361,23879.0,13.64,252.55,23350
2026-06-19 08:22:46.775324,23879.0,16.09,313.88,23400
2026-06-19 08:22:47.097917,23879.0,17.09,353.72,23400
2026-06-19 08:22:47.444212,23879.0,16.66,309.55,23400
2026-06-19 08:22:47.867339,23879.0,22.08,408.44,23500
2026-06-19 08:22:48.230245,23879.0,16.58,100.25,23500
2026-06-19 08:22:48.647448,23879.0,16.2,93.72,23500
2026-06-19 08:22:49.004305,23879.0,16.98,102.79,23500
2026-06-19 08:22:49.368199,23879.0,19.07,124.76,23600
2026-06-19 08:22:49.970445,23879.0,14.92,78.43,23600
2026-06-19 08:22:50.453182,23879.0,14.42,69.17,23600
2026-06-19 08:22:50.827551,23879.0,15.16,76.42,23600
2026-06-19 08:22:51.316567,23879.0,16.86,92.48,23700
2026-06-19 08:22:51.683686,23879.0,14.17,43.64,23700
2026-06-19 08:22:52.045741,23879.0,14.9,48.63,23700
2026-06-19 08:22:52.508131,23879.0,13.54,36.98,23700
2026-06-19 08:22:52.972274,23879.0,9.13,14.0,23700
2026-06-19 08:22:53.351012,23879.0,10.13,17.05,23800
2026-06-19 08:22:53.821448,23879.0,10.66,19.02,23800
2026-06-19 08:22:54.178288,23879.0,8.81,12.62,23800
2026-06-19 08:22:54.589884,23879.0,4.66,4.96,23800
2026-06-19 08:22:54.954151,23879.0,5.28,6.31,23900
2026-06-19 08:22:55.352887,23879.0,3.28,3.38,23900
2026-06-19 08:22:55.784897,23879.0,3.51,4.01,23900
2026-06-19 08:22:56.191040,23879.0,3.93,4.78,23950
2026-06-19 08:22:56.577399,23879.0,2.11,2.6,23950
2026-06-19 08:22:56.940962,23879.0,1.84,2.24,23950
2026-06-19 08:22:57.335146,23879.0,1.88,2.32,23950
2026-06-19 08:22:57.731792,23879.0,1.95,2.41,23950
2026-06-19 08:22:58.142229,23879.0,1.61,2.07,23950
2026-06-19 08:22:58.634711,23879.0,1.62,2.08,23950
2026-06-19 08:22:59.030941,23879.0,1.5,1.96,23950
2026-06-19 08:22:59.425656,23879.0,1.52,1.98,23950
2026-06-19 08:22:59.780394,23879.0,1.33,1.78,23950
2026-06-19 08:23:00.147432,23879.0,1.27,1.72,23950
2026-06-19 08:23:00.513920,23879.0,1.28,1.72,23950
2026-06-19 08:23:01.021290,23879.0,1.17,1.62,23950
2026-06-19 08:23:01.433067,23879.0,1.18,1.62,23950
2026-06-19 08:23:01.891558,23879.0,1.18,1.63,23950
2026-06-19 08:23:02.285515,23879.0,1.13,1.58,23950
2026-06-19 08:23:02.687040,23879.0,1.07,1.51,23950
2026-06-19 08:23:03.154828,23879.0,1.07,1.52,23950
2026-06-19 08:23:03.540130,23879.0,1.07,1.52,23950
2026-06-19 08:23:03.942618,23879.0,1.05,1.49,23950
2026-06-19 08:23:04.337848,23879.0,0.96,1.42,23950
2026-06-19 08:23:04.811265,23879.0,0.96,1.42,23950
2026-06-19 08:23:05.187935,23879.0,0.96,1.42,23950
2026-06-19 08:23:05.615071,23879.0,0.94,1.41,23950
2026-06-19 08:23:06.029902,23879.0,0.91,1.38,23950
2026-06-19 08:23:06.408526,23879.0,0.91,1.38,23950
2026-06-19 08:23:06.826271,23879.0,0.89,1.36,23950
2026-06-19 08:23:07.280939,23879.0,0.89,1.36,23950
2026-06-19 08:23:07.736512,23879.0,0.89,1.36,23950
2026-06-19 08:23:08.219760,23879.0,0.85,1.33,23950
2026-06-19 08:23:08.612787,23879.0,0.85,1.33,23950
2026-06-19 08:23:09.030877,23879.0,0.83,1.31,23950
2026-06-19 08:23:09.462387,23879.0,0.79,1.28,23950
2026-06-19 08:23:09.851512,23879.0,0.79,1.28,23950
2026-06-19 08:23:10.272813,23879.0,0.78,1.27,23950
2026-06-19 08:23:10.728653,23879.0,0.78,1.27,23950
2026-06-19 08:23:11.216854,23879.0,0.76,1.24,23950
2026-06-19 08:23:11.628772,23879.0,0.76,1.24,23950
2026-06-19 12:30:48.430864,23986.0,0.0,0.0,23000
2026-06-19 12:30:48.795711,23986.0,20.45,393.43,23000
2026-06-19 12:30:49.146321,23986.0,19.7,377.5,23000
2026-06-19 12:30:49.500824,23986.0,21.12,441.21,23050
2026-06-19 12:30:49.855186,23986.0,26.62,627.2,23100
2026-06-19 12:30:50.256901,23986.0,22.01,476.02,23100
2026-06-19 12:30:50.641049,23986.0,24.18,549.57,23150
2026-06-19 12:30:51.003333,23986.0,22.11,539.07,23150
2026-06-19 12:30:51.347549,23986.0,12.8,350.39,23150
2026-06-19 12:30:51.712066,23986.0,16.98,479.58,23200
2026-06-19 12:30:52.101133,23986.0,18.6,553.07,23250
2026-06-19 12:30:52.461420,23986.0,17.39,492.59,23250
2026-06-19 12:30:52.797953,23986.0,13.12,329.2,23250
2026-06-19 12:30:53.239048,23986.0,16.79,454.35,23300
2026-06-19 12:30:53.612234,23986.0,17.83,525.18,23350
2026-06-19 12:30:53.987874,23986.0,16.97,456.31,23350
2026-06-19 12:30:54.389520,23986.0,11.24,269.08,23350
2026-06-19 12:30:54.732729,23986.0,13.38,339.4,23400
2026-06-19 12:30:55.115156,23986.0,14.34,384.64,23400
2026-06-19 12:30:55.497512,23986.0,14.0,335.61,23400
2026-06-19 12:30:55.870652,23986.0,18.43,450.83,23500
2026-06-19 12:30:56.304363,23986.0,14.44,106.53,23500
2026-06-19 12:30:56.697896,23986.0,14.17,97.72,23500
2026-06-19 12:30:57.092984,23986.0,14.9,107.85,23500
2026-06-19 12:30:57.474531,23986.0,16.76,130.47,23600
2026-06-19 12:30:57.832804,23986.0,13.21,81.81,23600
2026-06-19 12:30:58.195318,23986.0,12.9,70.89,23600
2026-06-19 12:30:58.600415,23986.0,13.57,78.8,23600
2026-06-19 12:30:58.974771,23986.0,15.05,95.11,23700
2026-06-19 12:30:59.353858,23986.0,13.5,45.08,23700
2026-06-19 12:30:59.811967,23986.0,14.13,50.24,23700
2026-06-19 12:31:00.214682,23986.0,13.62,38.29,23700
2026-06-19 12:31:00.600585,23986.0,11.45,14.48,23700
2026-06-19 12:31:00.988139,23986.0,12.48,17.64,23800
2026-06-19 12:31:01.446442,23986.0,13.07,19.72,23800
2026-06-19 12:31:01.816483,23986.0,11.95,13.07,23800
2026-06-19 12:31:02.216821,23986.0,8.53,5.09,23800
2026-06-19 12:31:02.653091,23986.0,9.3,6.43,23900
2026-06-19 12:31:03.042334,23986.0,6.99,3.43,23900
2026-06-19 12:31:03.493239,23986.0,7.41,4.05,23900
2026-06-19 12:31:03.907961,23986.0,8.36,4.84,23950
2026-06-19 12:31:04.296614,23986.0,4.38,2.55,23950
2026-06-19 12:31:04.714102,23986.0,3.57,2.15,23950
2026-06-19 12:31:05.142302,23986.0,3.67,2.23,24000
2026-06-19 12:31:05.596217,23986.0,3.81,2.31,24000
2026-06-19 12:31:05.994973,23986.0,2.93,1.96,24000
2026-06-19 12:31:06.492252,23986.0,2.96,1.97,24000
2026-06-19 12:31:06.919218,23986.0,2.64,1.84,24000
2026-06-19 12:31:07.297663,23986.0,2.69,1.86,24000
2026-06-19 12:31:07.732847,23986.0,2.16,1.66,24000
2026-06-19 12:31:08.110172,23986.0,1.98,1.6,24000
2026-06-19 12:31:08.502925,23986.0,1.99,1.6,24000
2026-06-19 12:31:08.936222,23986.0,1.73,1.5,24000
2026-06-19 12:31:09.361049,23986.0,1.74,1.5,24000
2026-06-19 12:31:09.790131,23986.0,1.74,1.51,24000
2026-06-19 12:31:10.212421,23986.0,1.62,1.46,24000
2026-06-19 12:31:10.589755,23986.0,1.49,1.4,24000
2026-06-19 12:31:11.008539,23986.0,1.49,1.4,24000
2026-06-19 12:31:11.456762,23986.0,1.49,1.4,24000
2026-06-19 12:31:11.878457,23986.0,1.43,1.38,24000
2026-06-19 12:31:12.280212,23986.0,1.24,1.31,24000
2026-06-19 12:31:12.768323,23986.0,1.24,1.32,24000
2026-06-19 12:31:13.219969,23986.0,1.24,1.32,24000
2026-06-19 12:31:13.612991,23986.0,1.19,1.3,24000
2026-06-19 12:31:14.060043,23986.0,1.12,1.27,24000
2026-06-19 12:31:14.493952,23986.0,1.12,1.27,24000
2026-06-19 12:31:14.971944,23986.0,1.1,1.25,24000
2026-06-19 12:31:15.426276,23986.0,1.1,1.25,24000
2026-06-19 12:31:15.892159,23986.0,1.1,1.25,24000
2026-06-19 12:31:16.379935,23986.0,1.04,1.22,24000
2026-06-19 12:31:16.837044,23986.0,1.04,1.22,24000
2026-06-19 12:31:17.369348,23986.0,1.01,1.2,24000
2026-06-19 12:31:17.794963,23986.0,0.96,1.17,24000
2026-06-19 12:31:18.251499,23986.0,0.96,1.17,24000
2026-06-19 12:31:18.766444,23986.0,0.94,1.15,24000
2026-06-19 12:31:19.283652,23986.0,0.94,1.15,24000
2026-06-19 12:31:19.689427,23986.0,0.91,1.13,24000
2026-06-19 12:31:20.155091,23986.0,0.92,1.13,24000
2026-06-19 12:31:20.568230,23986.0,0.9,1.11,24000
2026-06-19 12:31:21.002554,23986.0,0.9,1.11,24000
2026-06-19 12:31:21.481049,23986.0,0.81,1.08,24000
2026-06-19 12:31:21.923441,23986.0,0.82,1.08,24000
2026-06-19 12:40:13.332736,24021.0,0.0,0.0,23000
2026-06-19 12:40:13.711655,24021.0,20.45,393.43,23000
2026-06-19 12:40:14.083099,24021.0,19.7,377.5,23000
2026-06-19 12:40:14.445465,24021.0,21.12,441.21,23050
2026-06-19 12:40:14.792751,24021.0,26.62,627.2,23100
2026-06-19 12:40:15.225868,24021.0,22.01,476.02,23100
2026-06-19 12:40:15.943262,24021.0,20.13,466.93,23100
2026-06-19 12:40:16.312736,24021.0,11.65,303.5,23100
2026-06-19 12:40:16.644608,24021.0,15.83,432.69,23200
2026-06-19 12:40:16.959655,24021.0,17.45,506.18,23250
2026-06-19 12:40:17.315594,24021.0,16.32,450.83,23250
2026-06-19 12:40:17.683264,24021.0,12.31,301.29,23250
2026-06-19 12:40:18.056704,24021.0,15.98,426.44,23300
2026-06-19 12:40:18.429629,24021.0,17.03,497.27,23350
2026-06-19 12:40:18.773075,24021.0,16.2,432.06,23350
2026-06-19 12:40:19.177039,24021.0,10.73,254.78,23350
2026-06-19 12:40:19.527719,24021.0,12.87,325.1,23400
2026-06-19 12:40:19.958246,24021.0,13.83,370.34,23400
2026-06-19 12:40:20.431710,24021.0,13.5,323.13,23400
2026-06-19 12:40:20.798751,24021.0,17.94,438.36,23500
2026-06-19 12:40:21.148079,24021.0,14.05,103.58,23500
2026-06-19 12:40:21.625145,24021.0,13.79,95.02,23500
2026-06-19 12:40:22.019585,24021.0,14.52,105.15,23500
2026-06-19 12:40:22.404023,24021.0,16.38,127.76,23600
2026-06-19 12:40:22.804472,24021.0,12.91,80.12,23600
2026-06-19 12:40:23.168009,24021.0,12.6,69.42,23600
2026-06-19 12:40:23.496399,24021.0,13.28,77.33,23600
2026-06-19 12:40:23.895038,24021.0,14.76,93.64,23700
2026-06-19 12:40:24.283949,24021.0,13.23,44.38,23700
2026-06-19 12:40:24.678674,24021.0,13.87,49.54,23700
2026-06-19 12:40:25.089477,24021.0,13.37,37.75,23700
2026-06-19 12:40:25.454128,24021.0,11.24,14.28,23700
2026-06-19 12:40:25.847265,24021.0,12.26,17.44,23800
2026-06-19 12:40:26.256148,24021.0,12.85,19.52,23800
2026-06-19 12:40:26.666217,24021.0,11.75,12.94,23800
2026-06-19 12:40:27.048537,24021.0,8.39,5.04,23800
2026-06-19 12:40:27.407697,24021.0,9.16,6.37,23900
2026-06-19 12:40:27.873365,24021.0,6.89,3.4,23900
2026-06-19 12:40:28.286622,24021.0,7.3,4.02,23900
2026-06-19 12:40:28.701775,24021.0,8.25,4.81,23950
2026-06-19 12:40:29.140762,24021.0,4.33,2.53,23950
2026-06-19 12:40:29.556536,24021.0,3.53,2.14,23950
2026-06-19 12:40:29.901968,24021.0,3.62,2.22,24000
2026-06-19 12:40:30.295179,24021.0,3.76,2.3,24000
2026-06-19 12:40:30.725067,24021.0,2.9,1.95,24000
2026-06-19 12:40:31.159584,24021.0,2.93,1.96,24000
2026-06-19 12:40:31.594620,24021.0,2.61,1.83,24000
2026-06-19 12:40:31.971219,24021.0,2.66,1.85,24000
2026-06-19 12:40:32.397304,24021.0,2.14,1.65,24000
2026-06-19 12:40:32.856512,24021.0,1.96,1.59,24000
2026-06-19 12:40:33.273781,24021.0,1.97,1.59,24000
2026-06-19 12:40:33.655810,24021.0,1.71,1.49,24000
2026-06-19 12:40:34.145483,24021.0,1.72,1.5,24000
2026-06-19 12:40:34.576702,24021.0,1.72,1.5,24000
2026-06-19 12:40:35.006197,24021.0,1.61,1.45,24000
2026-06-19 12:40:35.429362,24021.0,1.47,1.39,24000
2026-06-19 12:40:35.842075,24021.0,1.47,1.39,24000
2026-06-19 12:40:36.206604,24021.0,1.47,1.4,24000
2026-06-19 12:40:36.629391,24021.0,1.41,1.37,24000
2026-06-19 12:40:37.053518,24021.0,1.22,1.31,24000
2026-06-19 12:40:37.479964,24021.0,1.23,1.31,24000
2026-06-19 12:40:37.908335,24021.0,1.23,1.31,24000
2026-06-19 12:40:38.317426,24021.0,1.18,1.29,24000
2026-06-19 12:40:38.761410,24021.0,1.11,1.26,24000
2026-06-19 12:40:39.245365,24021.0,1.11,1.26,24000
2026-06-19 12:40:39.688606,24021.0,1.09,1.25,24000
2026-06-19 12:40:40.085122,24021.0,1.09,1.25,24000
2026-06-19 12:40:40.604182,24021.0,1.09,1.25,24000
2026-06-19 12:40:41.136860,24021.0,1.02,1.22,24000
2026-06-19 12:40:41.557920,24021.0,1.02,1.22,24000
2026-06-19 12:40:41.999704,24021.0,1.0,1.2,24000
2026-06-19 12:40:42.418145,24021.0,0.94,1.16,24000
2026-06-19 12:40:42.797318,24021.0,0.94,1.16,24000
2026-06-19 12:40:43.233936,24021.0,0.93,1.15,24000
2026-06-19 12:40:43.676163,24021.0,0.93,1.15,24000
2026-06-19 12:40:44.213331,24021.0,0.9,1.12,24000
2026-06-19 12:40:44.626393,24021.0,0.9,1.12,24000
2026-06-19 12:40:45.084584,24021.0,0.89,1.11,24000
2026-06-19 12:40:45.540610,24021.0,0.89,1.11,24000
2026-06-19 12:40:45.992573,24021.0,0.8,1.07,24000
2026-06-19 12:40:46.413429,24021.0,0.81,1.07,24000
2026-06-19 15:14:33.358190,23021.0,0.0,0.0,22000
2026-06-19 15:14:33.820275,23021.0,638.78,1522.89,22000
2026-06-19 15:14:34.230296,23021.0,646.1,1548.82,22050
2026-06-19 15:14:34.574812,23021.0,646.1,1548.82,22050
2026-06-19 15:14:34.914349,23021.0,720.82,1790.08,22100
2026-06-19 15:14:35.267750,23021.0,720.82,1790.08,22100
2026-06-19 15:14:36.000996,23021.0,726.68,1814.01,22150
2026-06-19 15:14:36.352473,23021.0,842.88,2327.62,22200
2026-06-19 15:14:36.686631,23021.0,842.88,2327.62,22200
2026-06-19 15:14:37.084469,23021.0,853.39,2531.18,22250
2026-06-19 15:14:37.486578,23021.0,853.39,2531.18,22250
2026-06-19 15:14:37.871883,23021.0,926.25,3034.14,22300
2026-06-19 15:14:38.217946,23021.0,820.39,2992.0,22300
2026-06-19 15:14:38.663735,23021.0,851.29,3130.74,22350
2026-06-19 15:14:39.064975,23021.0,851.29,3130.74,22350
2026-06-19 15:14:39.424870,23021.0,910.29,3851.04,22400
2026-06-19 15:14:39.763580,23021.0,868.91,3746.96,22400
2026-06-19 15:14:40.189857,23021.0,868.91,3746.96,22400
2026-06-19 15:14:40.575245,23021.0,890.0,4052.27,22450
2026-06-19 15:14:41.019400,23021.0,1369.46,7143.41,22500
2026-06-19 15:14:41.415558,23021.0,123.88,2724.8,22500
2026-06-19 15:14:41.799962,23021.0,122.27,2697.0,22500
2026-06-19 15:14:42.220384,23021.0,127.25,2825.94,22550
2026-06-19 15:14:42.583067,23021.0,140.81,3258.73,22600
2026-06-19 15:14:42.996074,23021.0,136.06,3115.66,22600
2026-06-19 15:14:43.355883,23021.0,141.79,3289.03,22650
2026-06-19 15:14:43.835284,23021.0,141.79,3289.03,22650
2026-06-19 15:14:44.241988,23021.0,161.1,4117.13,22700
2026-06-19 15:14:44.605722,23021.0,143.23,3487.65,22700
2026-06-19 15:14:44.960536,23021.0,148.29,3802.45,22750
2026-06-19 15:14:45.382888,23021.0,145.25,3771.28,22750
2026-06-19 15:14:45.796556,23021.0,131.83,2272.08,22750
2026-06-19 15:14:46.268918,23021.0,159.55,2914.38,22800
2026-06-19 15:14:46.649552,23021.0,165.37,3089.25,22850
2026-06-19 15:14:47.105833,23021.0,157.65,2869.6,22850
2026-06-19 15:14:47.488314,23021.0,114.43,2387.69,22850
2026-06-19 15:14:47.881167,23021.0,130.1,2968.6,22900
2026-06-19 15:14:48.334371,23021.0,134.89,3202.13,22950
2026-06-19 15:14:48.705592,23021.0,131.06,2617.65,22950
2026-06-19 15:14:49.155795,23021.0,37.4,604.87,22950
2026-06-19 15:14:49.524180,23021.0,52.01,907.39,23000
2026-06-19 15:14:49.996133,23021.0,50.63,878.88,23000
2026-06-19 15:14:50.517765,23021.0,51.66,928.33,23050
